STOPPOINTREF,VEHICLEREF,PROGRESSRATE,EXPECTEDDEPARTURETIME,EXPECTEDARRIVALTIME,ORIGINAIMEDDEPARTURETIME,AIMEDARRIVALTIME,RECORDEDATTIME,STOPPOINT,VISITNUMBER,DATAFRAMEREF,STOPPOINTNAME,JOURNEYPATTERNREF,DATEDVEHICLEJOURNEYREF,SITUATIONSIMPLEREF1,SITUATIONSIMPLEREF2,SITUATIONSIMPLEREF3,SITUATIONSIMPLEREF4,SITUATIONSIMPLEREF5,BEARING,OPERATORREF,DESTINATIONNAME,BLOCKREF,LINEREF,DIRECTIONREF,PUBLISHEDLINENAME,DESTINATIONREF,ORIGINREF,VEHICLELOCATIONLONGITUDE,VEHICLELOCATIONLATITUDE,ARRIVALPROXIMITYTEXT,DISTANCEFROMSTOP,NUMBEROFSTOPSAWAY,PROGRESSSTATUS,MONITORED,ESTIMATEDPASSENGERCAPACITY,ESTIMATEDPASSENGERCOUNT,DATE,TS,UUID,INGESTION_TIME,SOURCE_SYSTEM,PROCESSING_STATUS
MTA_100254,MTA NYCT_5288,normalProgress,2025-08-07T18:15:40.294-04:00,2025-08-07T18:15:40.294-04:00,,2025-08-07T18:13:08.457-04:00,2025-08-07T18:15:34.000-04:00,,1,2025-08-07,WESTCHESTER AV/MANOR AV,MTA_BX04A0435,MTA NYCT_GH_C5-Weekday-SDon-107000_BX44A_715,,,,,,194.349334717,MTA NYCT,W FRMS RD S BL via  MTRPLTN via WSTCHSTR,MTA NYCT_GH_C5-Weekday-SDon_E_GH_43380_BX44A-718,MTA NYCT_BX4A,1,Bx4A,MTA_902128,MTA_103678,-73.87613678,40.829086304,at stop,11,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.197,7899b0fa-3c9e-4ec0-8afd-926d69ebc5a4,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_104227,MTA NYCT_9646,normalProgress,2025-08-07T18:16:03.034-04:00,2025-08-07T18:16:03.034-04:00,,2025-08-07T18:21:47.452-04:00,2025-08-07T18:15:20.092-04:00,,1,2025-08-07,EAST GUN HILL RD/DEKALB AV,MTA_BX100040,MTA NYCT_KB_C5-Weekday-SDon-105100_BX10_720,,,,,,41.649925232,MTA NYCT,NORWOOD 205 ST STA,MTA NYCT_KB_C5-Weekday-SDon_E_KB_44100_BX10-722,MTA NYCT_BX10,1,Bx10,MTA_102030,MTA_100607,-73.881820679,40.882240295,approaching,118,0,,true,80,16,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.197,b0a4ed0f-1f00-4056-88fd-147e11948e56,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_400799,MTA NYCT_9647,normalProgress,2025-08-07T18:16:37.626-04:00,2025-08-07T18:16:37.626-04:00,,2025-08-07T18:11:00.447-04:00,2025-08-07T18:15:23.471-04:00,,1,2025-08-07,W 178 ST/BROADWAY,MTA_M050073,MTA NYCT_MV_C5-Weekday-SDon-101800_M5_521,,,,,,71.288261414,MTA NYCT,LIMITED WASHINGTON HEIGHTS GW BRIDGE,MTA NYCT_MV_C5-Weekday-SDon_E_MV_51960_M5-521,MTA NYCT_M5,0,M5,MTA_400799,MTA_405505,-73.938179016,40.847133636,< 1 stop away,212,0,,true,80,4,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.197,b4f0014f-ecff-4bdc-8339-edb21933b001,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_403670,MTA NYCT_5282,normalProgress,2025-08-07T18:16:39.717-04:00,2025-08-07T18:16:39.717-04:00,,2025-08-07T18:17:00.412-04:00,2025-08-07T18:15:31.000-04:00,,1,2025-08-07,W 179 ST/BROADWAY,MTA_BX360115,MTA NYCT_WF_C5-Weekday-SDon-102600_BX36_733,,,,,,157.619857788,MTA NYCT,WASHINGTON HTS via TREMONT AV,MTA NYCT_WF_C5-Weekday-SDon_E_WF_23040_BX36-721,MTA NYCT_BX36,1,Bx36,MTA_403670,MTA_102411,-73.936523438,40.848743439,approaching,132,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.194,0cfbd883-a669-44a7-a7d7-28d46e4343fa,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_403702,MTA NYCT_5280,normalProgress,2025-08-07T18:21:57.962-04:00,2025-08-07T18:21:57.962-04:00,,2025-08-07T18:21:34.406-04:00,2025-08-07T18:15:11.000-04:00,,1,2025-08-07,W 155 ST/EDGECOMBE AV,MTA_BX060045,MTA NYCT_WF_C5-Weekday-SDon-105400_BX6_119,,,,,,199.72227478,MTA NYCT,WASHINGTON HTS RIVERSIDE DR,MTA NYCT_WF_C5-Weekday-SDon_E_WF_53640_BX6-119,MTA NYCT_BX6,1,Bx6,MTA_803062,MTA_104503,-73.929718018,40.828716278,0.6 miles away,1009,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.194,91e22438-a3df-4d9d-80e2-13138a704824,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_402611,MTA NYCT_5485,noProgress,,,2025-08-07T18:40:00.000-04:00,2025-08-07T18:40:00.070-04:00,2025-08-07T18:15:25.000-04:00,,1,2025-08-07,BROADWAY/ISHAM ST,MTA_SBS120031,MTA NYCT_GH_C5-Weekday-SDon-112000_SBS12_834,MTA NYCT_lmm:planned_work:24414,,,,,15.832386971,MTA NYCT,SELECT BUS BAY PLAZA CO-OP CITY,MTA NYCT_GH_C5-Weekday-SDon_E_GH_27900_SBS12-828,MTA NYCT_BX12+,0,Bx12-SBS,MTA_902058,MTA_402611,-73.919807434,40.868083954,at stop,0,0,layover,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.082,cbcad299-52c8-4836-88c6-6a9c74853510,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_502385,MTA NYCT_8510,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:11:00.064-04:00,2025-08-07T18:15:10.000-04:00,,1,2025-08-07,UNION TPKE/SPRINGFIELD BLVD,MTA_Q460378,MTA NYCT_QV_C5-Weekday-SDon-107500_MISC_257,,,,,,192.743286133,MTA NYCT,RUSH KEW GARDENS via UNION TPKE,MTA NYCT_QV_C5-Weekday-SDon_E_QV_63120_MISC-257,MTA NYCT_Q46,1,Q46,MTA_502418,MTA_504551,-73.746177673,40.735904694,at stop,23,0,,true,80,37,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.082,4096004a-bc9e-4fa4-befd-3c3644c6070b,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_101728,MTA NYCT_9840,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:14:35.058-04:00,2025-08-07T18:15:25.868-04:00,,1,2025-08-07,ASCH LOOP/BARTOW AV,MTA_BX280762,MTA NYCT_GH_C5-Weekday-SDon-108400_BX238_642,,,,,,294.18951416,MTA NYCT,FORDHAM CENTER 192 ST via GUNHILL,MTA NYCT_GH_C5-Weekday-SDon_E_GH_54540_BX238-642,MTA NYCT_BX28,1,Bx28,MTA_101530,MTA_101734,-73.830619812,40.869434357,at stop,15,0,,true,80,20,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.082,4bfcfd89-81fa-4dbe-b592-a7cb887eab33,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_104081,MTA NYCT_5483,normalProgress,,,,2025-08-07T17:44:57.038-04:00,2025-08-07T18:15:11.000-04:00,,1,2025-08-07,BAYCHESTER AV/NEW ENGLAND THRUWAY EXIT,MTA_SBS120031,MTA NYCT_GH_C5-Weekday-SDon-101600_SBS12_802,MTA NYCT_lmm:planned_work:24414,,,,,294.632171631,MTA NYCT,SELECT BUS BAY PLAZA CO-OP CITY,MTA NYCT_GH_C5-Weekday-SDon_E_GH_23520_SBS12-819,MTA NYCT_BX12+,0,Bx12-SBS,MTA_902058,MTA_402611,-73.830764771,40.866462708,at stop,0,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.081,b8759752-fcb6-4200-b240-37943dd1895c,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_404165,MTA NYCT_5480,normalProgress,2025-08-07T18:16:54.839-04:00,2025-08-07T18:16:54.839-04:00,,2025-08-07T18:02:32.033-04:00,2025-08-07T18:15:15.000-04:00,,1,2025-08-07,W 207 ST/10 AV,MTA_SBS120031,MTA NYCT_GH_C5-Weekday-SDon-108000_SBS12_833,MTA NYCT_lmm:planned_work:24414,,,,,300.963745117,MTA NYCT,SELECT BUS BAY PLAZA CO-OP CITY,MTA NYCT_GH_C5-Weekday-SDon_E_GH_25980_SBS12-825,MTA NYCT_BX12+,0,Bx12-SBS,MTA_902058,MTA_402611,-73.918640137,40.86636734,< 1 stop away,356,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.081,5881aa11-35f7-4850-8449-279b0acbf482,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_500251,MTA NYCT_8515,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:10:34.020-04:00,2025-08-07T18:15:22.000-04:00,,1,2025-08-07,HILLSIDE AV/163 ST,MTA_Q431670,MTA NYCT_QV_C5-Weekday-SDon-108300_MISC_304,,,,,,15.478637695,MTA NYCT,RUSH FLORAL PARK 268 ST via HILLSIDE AV,MTA NYCT_QV_C5-Weekday-SDon_E_QV_55320_MISC-304,MTA NYCT_Q43,0,Q43,MTA_502084,MTA_504480,-73.799568176,40.70860672,at stop,13,0,,true,80,22,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.081,cca64ee3-edce-4907-8614-7fbcf6fe2ed7,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_400239,MTA NYCT_9847,normalProgress,2025-08-07T18:16:22.201-04:00,2025-08-07T18:16:22.201-04:00,,2025-08-07T18:20:27.017-04:00,2025-08-07T18:15:09.694-04:00,,1,2025-08-07,ADAM C POWELL BLVD/W 141 ST,MTA_M020092,MTA NYCT_MV_C5-Weekday-SDon-102300_M3_322,MTA NYCT_lmm:planned_work:23994,,,,,53.358066559,MTA NYCT,LIMITED WASHINGTON HTS BROADWAY-168 ST,MTA NYCT_MV_C5-Weekday-SDon_E_MV_22620_M2-209,MTA NYCT_M2,0,M2,MTA_903049,MTA_405527,-73.941482544,40.818183899,approaching,145,0,,true,80,13,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.081,21496f5d-db10-4fc5-b25f-dac35d3e09ea,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_502307,MTA NYCT_8521,normalProgress,2025-08-07T18:15:37.580-04:00,2025-08-07T18:15:37.580-04:00,,2025-08-07T18:15:36.927-04:00,2025-08-07T18:15:05.000-04:00,,1,2025-08-07,UNION TPKE/164 ST,MTA_Q460380,MTA NYCT_QV_C5-Weekday-SDon-108100_MISC_300,,,,,,20.356904984,MTA NYCT,RUSH LIJ HOSPITAL via UNION TPKE,MTA NYCT_QV_C5-Weekday-SDon_E_QV_54540_MISC-300,MTA NYCT_Q46,0,Q46,MTA_904121,MTA_504488,-73.804771423,40.72133255,at stop,0,0,,true,80,60,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.080,216f09ec-380d-4769-8278-2d55a41f949c,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_501668,MTA NYCT_8520,normalProgress,2025-08-07T18:15:42.628-04:00,2025-08-07T18:15:42.628-04:00,,2025-08-07T18:17:16.922-04:00,2025-08-07T18:15:22.000-04:00,,1,2025-08-07,LUKE PL/217 ST,MTA_Q270288,MTA NYCT_QV_C5-Weekday-SDon-106100_MISC_229,,,,,,193.276397705,MTA NYCT,RUSH FLUSHING,MTA NYCT_QV_C5-Weekday-SDon_E_QV_62820_MISC-229,MTA NYCT_Q27,0,Q27,MTA_982498,MTA_502839,-73.761177063,40.75189209,approaching,125,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.080,df5a996e-c170-4be3-89c3-0ecf60f05b86,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_307460,MTA NYCT_4621,normalProgress,2025-08-07T18:18:36.181-04:00,2025-08-07T18:18:36.181-04:00,,2025-08-07T18:05:57.075-04:00,2025-08-07T18:15:34.000-04:00,,1,2025-08-07,ADAMS ST/BROOKLYN SUPREME COURT,MTA_B410046,MTA NYCT_FB_C5-Weekday-SDon-108100_B41_250,,,,,,105.799766541,MTA NYCT,BERGEN BEACH VETERANS AV via FLATBUSH,MTA NYCT_FB_C5-Weekday-SDon_E_FB_28140_B41-234,MTA NYCT_B41,1,B41,MTA_901681,MTA_307403,-73.991104126,40.696044922,< 1 stop away,602,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.080,87b52dd0-898b-4fe6-9869-bb5ba529bd76,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_403318,MTA NYCT_5491,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:17:00.918-04:00,2025-08-07T18:15:07.000-04:00,,1,2025-08-07,ESSEX ST/DELANCEY ST,MTA_SB14A0057,MTA NYCT_MQ_C5-Weekday-SDon-107100_SBS14_757,,,,,,242.495758057,MTA NYCT,SELECT BUS LES GRAND-FDR via 14 ST,MTA NYCT_MQ_C5-Weekday-SDon_E_MQ_26280_SBS14-736,MTA NYCT_M14A+,0,M14A-SBS,MTA_903025,MTA_401608,-73.988128662,40.71868515,approaching,55,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.080,f6fbb751-8fb9-4eff-9566-de81b9a52d5b,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_400226,MTA NYCT_9817,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:16:54.904-04:00,2025-08-07T18:15:21.567-04:00,,1,2025-08-07,ADAM C POWELL BLVD/W 113 ST,MTA_M020092,MTA NYCT_MV_C5-Weekday-SDon-103900_M2_237,MTA NYCT_lmm:planned_work:23994,,,,,54.104598999,MTA NYCT,LIMITED WASHINGTON HTS BROADWAY-168 ST,MTA NYCT_MV_C5-Weekday-SDon_E_MV_53880_M2-237,MTA NYCT_M2,0,M2,MTA_903049,MTA_405527,-73.953781128,40.801334381,at stop,22,0,,true,80,24,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.010,649f4db5-a99c-4af3-a6be-c634a7513fb0,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_405527,MTA NYCT_9819,noProgress,2025-08-07T18:27:00.000-04:00,2025-08-07T18:27:00.000-04:00,2025-08-07T18:27:00.000-04:00,2025-08-07T18:27:00.888-04:00,2025-08-07T18:15:17.795-04:00,,1,2025-08-07,4 AV/E 10 ST,MTA_M020102,MTA NYCT_MV_C5-Weekday-SDon-098100_M2_235,MTA NYCT_lmm:planned_work:23994,,,,,337.280639648,MTA NYCT,LIMITED EAST VILLAGE 8 ST via 5 AV,MTA NYCT_MV_C5-Weekday-SDon_E_MV_57960_M2-235,MTA NYCT_M2,1,M2,MTA_404010,MTA_404876,-73.991256714,40.730102539,approaching,121,0,layover,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.009,acffa9a6-8997-456b-8c96-b493ac8c6651,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_101219,MTA NYCT_708,normalProgress,2025-08-07T18:16:37.635-04:00,2025-08-07T18:16:37.635-04:00,,2025-08-07T18:21:30.032-04:00,2025-08-07T18:15:21.000-04:00,,1,2025-08-07,CROTONA AV/E 175 ST,MTA_BX170014,MTA NYCT_WF_C5-Weekday-SDon-106400_BX17_278,,,,,,59.743564606,MTA NYCT,FORDHAM PLAZA,MTA NYCT_WF_C5-Weekday-SDon_E_WF_15240_BX17-252,MTA NYCT_BX17,0,Bx17,MTA_104018,MTA_103796,-73.895378113,40.840396881,< 1 stop away,352,0,,true,80,42,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.009,e83b6783-013a-41b5-8ec4-03d5e1a057ff,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_102117,MTA NYCT_707,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:16:19.022-04:00,2025-08-07T18:15:17.000-04:00,,1,2025-08-07,MORRIS AV/E 163 ST,MTA_BX320015,MTA NYCT_WF_C5-Weekday-SDon-108100_BX32_668,,,,,,61.798370361,MTA NYCT,KINGSBRIDGE V A HOSPITAL,MTA NYCT_WF_C5-Weekday-SDon_E_WF_63360_BX32-668,MTA NYCT_BX32,0,Bx32,MTA_103009,MTA_102107,-73.917411804,40.827453613,at stop,7,0,,true,80,47,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.009,0e6832fd-273a-46a6-a6e4-4b2146821241,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_400620,MTA NYCT_9814,normalProgress,2025-08-07T18:16:32.796-04:00,2025-08-07T18:16:32.796-04:00,,2025-08-07T18:09:11.881-04:00,2025-08-07T18:15:10.402-04:00,,1,2025-08-07,BROADWAY/W 159 ST,MTA_M050073,MTA NYCT_MV_C5-Weekday-SDon-102800_M5_539,,,,,,54.064590454,MTA NYCT,LIMITED WASHINGTON HEIGHTS GW BRIDGE,MTA NYCT_MV_C5-Weekday-SDon_E_MV_31680_M5-523,MTA NYCT_M5,0,M5,MTA_400799,MTA_405505,-73.944511414,40.834392548,approaching,146,0,,true,80,9,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.008,68d2a3a4-a02b-4892-8362-ea42682bf007,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_401402,MTA NYCT_9815,normalProgress,2025-08-07T18:15:38.576-04:00,2025-08-07T18:15:38.576-04:00,,2025-08-07T17:55:14.874-04:00,2025-08-07T18:15:31.903-04:00,,1,2025-08-07,10 AV/W 30 ST,MTA_M110193,MTA NYCT_MV_C5-Weekday-SDon-106100_M104_120,MTA NYCT_lmm:planned_work:25924,MTA NYCT_lmm:planned_work:26101,,,,54.071498871,MTA NYCT,RIVERBANK 145 ST via 10 AV,MTA NYCT_MV_C5-Weekday-SDon_E_MV_21780_M11-609,MTA NYCT_M11,0,M11,MTA_803194,MTA_401393,-74.000808716,40.75233078,at stop,12,0,,true,80,18,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.008,867def6d-3e14-4968-9994-c7d6565a5a28,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_504423,MTA NYCT_5457,normalProgress,2025-08-07T18:18:10.523-04:00,2025-08-07T18:18:10.523-04:00,,2025-08-07T18:18:40.865-04:00,2025-08-07T18:15:18.000-04:00,,1,2025-08-07,ASTORIA BLVD SOUTH/77 ST,MTA_SBS601386,MTA NYCT_MQ_C5-Weekday-SDon-104900_SBS60_927,MTA NYCT_lmm:planned_work:25102,,,,,0,MTA NYCT,SELECT BUS LA GUARDIA AIRPORT,MTA NYCT_MQ_C5-Weekday-SDon_E_MQ_52020_SBS60-928,MTA NYCT_M60+,0,M60-SBS,MTA_804142,MTA_403117,-73.903213501,40.767490387,0.6 miles away,1015,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.007,ac2cd0fb-7a5c-4c16-9e93-fc43a358c47f,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_403689,MTA NYCT_5971,normalProgress,2025-08-07T18:19:22.293-04:00,2025-08-07T18:19:22.293-04:00,,2025-08-07T18:16:12.950-04:00,2025-08-07T18:15:30.000-04:00,,1,2025-08-07,W 145 ST/MALCOLM X BLVD,MTA_BX191708,MTA NYCT_WF_C5-Weekday-SDon-103300_BX19_339,,,,,,167.943237305,MTA NYCT,RIVERBANK PK via SOUTHERN BL via 149 ST,MTA NYCT_WF_C5-Weekday-SDon_E_WF_50220_BX19-339,MTA NYCT_BX19,1,Bx19,MTA_803194,MTA_103640,-73.929916382,40.819236755,< 1 stop away,575,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.007,2cc6d431-4eac-4d31-8584-9b494388d10c,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_504416,MTA NYCT_9501,normalProgress,2025-08-07T18:15:39.578-04:00,2025-08-07T18:15:39.578-04:00,,2025-08-07T18:09:41.943-04:00,2025-08-07T18:15:10.000-04:00,,1,2025-08-07,JACKSON AV/47 AV,MTA_B620062,MTA NYCT_GA_C5-Weekday-SDon-108600_B62_621,,,,,,203.19859314,MTA NYCT,DOWNTOWN BROOKLYN,MTA NYCT_GA_C5-Weekday-SDon_E_GA_63840_B62-621,MTA NYCT_B62,1,B62,MTA_901733,MTA_504413,-73.948181152,40.744789124,approaching,92,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.007,4df75a17-2751-43a6-960d-5f9c868f08ca,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_401954,MTA NYCT_9822,noProgress,2025-08-07T18:20:00.000-04:00,2025-08-07T18:20:00.000-04:00,2025-08-07T18:20:00.000-04:00,2025-08-07T18:20:00.852-04:00,2025-08-07T18:15:23.902-04:00,,1,2025-08-07,E 97 ST/1 AV,MTA_M960093,MTA NYCT_MV_C5-Weekday-SDon-106800_M96_836,,,,,,156.991134644,MTA NYCT,EAST SIDE 1 AV CROSSTOWN,MTA NYCT_MV_C5-Weekday-SDon_E_MV_59400_M96-836,MTA NYCT_M96,0,M96,MTA_903003,MTA_401933,-73.944801331,40.784172058,at stop,0,0,layover,true,80,3,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.004,8117084e-826c-45da-a478-daf784166602,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_405425,MTA NYCT_5465,normalProgress,2025-08-07T18:18:47.074-04:00,2025-08-07T18:18:47.074-04:00,,2025-08-07T18:24:07.845-04:00,2025-08-07T18:15:15.000-04:00,,1,2025-08-07,AMSTERDAM AV/W 125 ST,MTA_SBS601385,MTA NYCT_MQ_C5-Weekday-SDon-105300_SBS60_923,MTA NYCT_lmm:planned_work:25102,,,,,157.366348267,MTA NYCT,SELECT BUS WEST SIDE BROADWAY-106 ST,MTA NYCT_MQ_C5-Weekday-SDon_E_MQ_18300_SBS60-912,MTA NYCT_M60+,1,M60-SBS,MTA_402018,MTA_503848,-73.95173645,40.810405731,< 1 stop away,580,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.004,d36d7cde-bbf1-4f8a-ae50-6b3a1b794c2b,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_101763,MTA NYCT_9823,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:04:24.840-04:00,2025-08-07T18:15:18.000-04:00,,1,2025-08-07,ALLERTON AV/LACONIA AV,MTA_BX260294,MTA NYCT_GH_C5-Weekday-SDon-106000_BX30_574,,,,,,178.343139648,MTA NYCT,BEDFORD PK LEHMAN COLL via ALLERTON AV,,MTA NYCT_BX26,1,Bx26,MTA_803061,MTA_101734,-73.856010437,40.865428925,at stop,21,0,,true,80,42,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.004,1169118c-40f1-430e-b5ac-f1f50b36a5f5,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_401442,MTA NYCT_5462,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:13:48.834-04:00,2025-08-07T18:15:16.000-04:00,,1,2025-08-07,AMSTERDAM AV/W 120 ST,MTA_SBS601386,MTA NYCT_MQ_C5-Weekday-SDon-108500_SBS60_934,MTA NYCT_lmm:planned_work:25102,,,,,52.601902008,MTA NYCT,SELECT BUS LA GUARDIA AIRPORT,MTA NYCT_MQ_C5-Weekday-SDon_E_MQ_15900_SBS60-910,MTA NYCT_M60+,0,M60-SBS,MTA_804142,MTA_403117,-73.95904541,40.809562683,at stop,7,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:58.003,d7223812-e5df-4e40-99aa-941ef05ad54f,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_104274,MTA NYCT_270,normalProgress,2025-08-07T18:16:23.708-04:00,2025-08-07T18:16:23.708-04:00,,2025-08-07T18:06:08.141-04:00,2025-08-07T18:15:30.000-04:00,,1,2025-08-07,GEIGERICH PL/LOCUST POINT DR,MTA_BX080035,MTA NYCT_WF_C5-Weekday-SDon-108500_BX31_611,,,,,,127.568588257,MTA NYCT,WESTCHESTER SQ,MTA NYCT_WF_C5-Weekday-SDon_E_WF_45240_BX8-20,MTA NYCT_BX8,0,Bx8,MTA_103681,MTA_102640,-73.802986145,40.814102173,< 1 stop away,402,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:57.986,3d37adb7-7b5e-4bb9-9a26-69c35714b6ef,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_200443,MTA NYCT_8589,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:15:49.129-04:00,2025-08-07T18:15:29.000-04:00,,1,2025-08-07,RICHMOND AV/MERRILL AV,MTA_S890011,MTA NYCT_YU_C5-Weekday-SDon-107500_S89_497,,,,,,244.885162354,MTA NYCT,LIMITED ELTINGVILLE HYLAN BL via RCHMOND,MTA NYCT_YU_C5-Weekday-SDon_E_YU_55800_S89-497,MTA NYCT_S89,1,S89,MTA_202856,MTA_805054,-74.160331726,40.609912872,at stop,0,0,,true,80,14,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:57.985,f744040b-23d8-4d4b-8894-b3dec0c43246,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
MTA_302050,MTA NYCT_7256,normalProgress,2025-08-07T18:15:35.025-04:00,2025-08-07T18:15:35.025-04:00,,2025-08-07T18:05:23.081-04:00,2025-08-07T18:15:16.000-04:00,,1,2025-08-07,LINDEN BLVD/ATKINS AV,MTA_B200039,MTA NYCT_FP_C5-Weekday-SDon-101800_B20_230,MTA NYCT_lmm:planned_work:25757,,,,,24.687173843,MTA NYCT,SPRING CREEK STANLEY AV POSTAL FAC,MTA NYCT_FP_C5-Weekday-SDon_E_FP_60900_B20-230,MTA NYCT_B20,1,B20,MTA_901067,MTA_504175,-73.874740601,40.665248871,at stop,4,0,,true,,,"Thu, 07 Aug 2025 22:15:56 GMT",2025-08-07 22:15:57.985,7115483b-f4e0-40a7-9179-da6e5c0072bd,2025-08-07 22:46:42.330,MTA_REALTIME,PROCESSED
